sample_id,context_len,source_type,source_name,natural_prefix_start,original_num_tokens,draft_entropy_nats,draft_entropy_norm,target_entropy_nats,sampled_token_id,q_sample,p_sample,alpha_sampled,accepted,exact_accept_prob,q_max,p_at_q_argmax
3829,64,code,code_template_987,True,375,6.283395,0.6057165,0.00045256608,1057,0.013268828,5.4826915e-10,4.132009e-08,0,0.0002722945,0.07786284,8.262708e-10
3830,64,code,code_template_1085,True,407,5.5817623,0.53807944,0.00086488,29973,0.012127908,1.6113809e-09,1.3286552e-07,0,0.034494817,0.052271258,8.147714e-12
3831,64,code,code_template_898,True,371,4.0129585,0.38684744,1.0525233,287,0.040270943,1.9787832e-07,4.9136747e-06,0,0.0037824018,0.38208008,7.426438e-05
3832,64,math,math_template_744,True,295,3.8379104,0.36997288,0.0392598,29892,0.093978554,0.0014507421,0.015436949,0,0.056069806,0.31545123,0.0005953834
3833,64,chat,chat_template_824,True,259,2.14368,0.20664982,3.7389147,31072,0.69391835,0.007468924,0.010763405,0,0.08715244,0.69391835,0.007468924
3834,64,natural_language,natural_template_84,True,291,4.7658725,0.459428,3.2960236,4418,0.0062508313,0.11549485,1.0,1,0.12219493,0.15263157,1.2287023e-05
3835,64,natural_language,natural_template_1090,True,385,1.5160098,0.14614268,1.7982769,30631,0.78470224,0.73997104,0.94299597,1,0.79511243,0.78470224,0.73997104
3836,64,code,code_template_1055,True,407,5.5912466,0.5389937,0.00042544527,395,0.012721916,6.8079696e-12,5.3513716e-10,0,0.036277883,0.050909262,3.3899944e-12
3837,64,math,math_template_340,True,293,6.3604183,0.61314154,0.7883551,1570,8.489745e-05,7.199865e-07,0.008480661,0,0.082333595,0.06281125,0.0011167265
3838,64,code,code_template_696,True,399,2.6478925,0.25525567,0.00088233256,29897,0.08412644,3.0652675e-06,3.643643e-05,0,0.11777427,0.44079104,1.5807132e-07
3839,64,math,math_template_655,True,280,1.2963879,0.124971226,0.32694298,2133,0.71254194,0.004010683,0.0056286976,0,0.05702518,0.71254194,0.004010683
3840,64,chat,chat_template_1572,True,256,5.5430384,0.53434646,2.343183,30910,0.0022854873,0.0014786838,0.6469884,1,0.14015472,0.05242543,0.009418868
3841,64,natural_language,natural_template_1444,True,293,5.559005,0.53588563,2.9202516,5855,0.0038442002,0.00015790512,0.041076194,0,0.1447083,0.1499989,0.0010790856
3842,64,chat,chat_template_1627,True,274,3.786365,0.3650039,1.4699692,910,0.031817727,0.0037016126,0.11633806,0,0.4061181,0.31146082,0.68369955
3843,64,math,math_template_1306,True,268,5.2801943,0.5090084,2.5955586,30956,0.0015834224,2.3099462e-06,0.0014588314,0,0.16327521,0.055383183,0.0011218912
3844,64,chat,chat_template_1242,True,277,5.887745,0.56757605,1.9259491,21519,0.000115811905,8.765334e-07,0.007568595,0,0.1744676,0.062871136,0.048918314
3845,64,code,code_template_472,True,375,6.283395,0.6057165,0.00045256608,21289,3.8584116e-05,7.2152727e-12,1.8700112e-07,0,0.0002722945,0.07786284,8.262708e-10
3846,64,code,code_template_303,True,371,4.0129585,0.38684744,1.0525233,29899,0.38208008,7.426438e-05,0.00019436864,0,0.0037824018,0.38208008,7.426438e-05
3847,64,natural_language,natural_template_1626,True,292,4.314809,0.41594568,1.0501617,29889,0.13130671,0.00931829,0.070965834,0,0.1880902,0.13130671,0.00931829
3848,64,natural_language,natural_template_438,True,292,4.2459087,0.40930372,1.2096455,3265,0.003259688,0.0002285714,0.07012064,1,0.18848662,0.12184201,0.024433823
3849,64,chat,chat_template_1739,True,272,3.5681446,0.34396756,0.98607016,592,0.025002796,0.000685188,0.027404454,0,0.52108085,0.2447501,0.3107925
3850,64,code,code_template_1511,True,399,2.6478925,0.25525567,0.00088233256,467,0.06500787,1.4448888e-07,2.2226366e-06,0,0.11777427,0.44079104,1.5807132e-07
3851,64,code,code_template_1017,True,376,6.333871,0.61058235,3.0057094,9281,3.033886e-05,4.9134724e-07,0.01619531,0,0.09363294,0.06761992,5.971239e-06
3852,64,json_config,json_config_template_411,True,368,2.8762417,0.27726844,1.0405769,29933,0.48578763,0.80665725,1.0,1,0.58054847,0.48578763,0.80665725
3853,64,natural_language,natural_template_1160,True,381,4.0695877,0.39230648,3.0238013,30356,0.0012931131,0.00026057372,0.20150883,0,0.30704916,0.2880985,0.07002698
3854,64,code,code_template_1513,True,371,4.0129585,0.38684744,1.0525233,3443,0.003331567,1.3814135e-07,4.1464376e-05,0,0.0037824018,0.38208008,7.426438e-05
3855,64,json_config,json_config_template_1672,True,278,3.8247838,0.36870748,1.1596234,29900,0.04816271,0.02900643,0.6022591,0,0.24153979,0.21250385,0.0006768572
3856,64,code,code_template_1726,True,399,2.6478925,0.25525567,0.00088233256,29918,0.004564269,3.9193665e-08,8.587063e-06,0,0.11777427,0.44079104,1.5807132e-07
3857,64,code,code_template_618,True,371,4.0129585,0.38684744,1.0525233,29899,0.38208008,7.426438e-05,0.00019436864,0,0.0037824018,0.38208008,7.426438e-05
3858,64,math,math_template_761,True,268,4.5924277,0.44270802,0.67485034,29889,0.0033257352,0.00042751068,0.12854622,0,0.038062226,0.119548485,1.878351e-05
3859,64,json_config,json_config_template_1305,True,369,1.3225592,0.12749413,0.012948962,29955,0.7094241,0.99881905,1.0,1,0.71031827,0.7094241,0.99881905
3860,64,code,code_template_20,True,407,5.5817623,0.53807944,0.00086488,411,0.00550935,1.5582912e-11,2.8284484e-09,0,0.034494817,0.052271258,8.147714e-12
3861,64,chat,chat_template_714,True,275,2.778717,0.2678671,0.3634881,1213,0.00032535792,5.3580174e-05,0.1646807,0,0.49252105,0.43375638,0.940923
3862,64,json_config,json_config_template_1512,True,368,2.879114,0.2775453,1.0234787,29896,0.029748635,0.0011199632,0.03764755,0,0.57757884,0.48388427,0.81178325
3863,64,chat,chat_template_110,True,271,6.4003053,0.61698663,3.4404137,1243,0.030277545,0.00029011647,0.009581902,0,0.1885724,0.05150384,0.0004764564
3864,64,json_config,json_config_template_1627,True,278,3.819345,0.36818317,1.1601768,29896,0.21336792,0.00066638394,0.0031231684,0,0.24050896,0.21336792,0.00066638394
3865,64,math,math_template_205,True,268,4.5924277,0.44270802,0.67485034,925,0.0018802002,3.9443458e-07,0.00020978329,0,0.038062226,0.119548485,1.878351e-05
3866,64,math,math_template_550,True,267,5.2817535,0.50915873,2.603517,30810,0.0062055327,0.00026007157,0.041909628,0,0.16056955,0.05445182,0.0010695779
3867,64,json_config,json_config_template_871,True,276,1.8853283,0.18174481,0.38746536,3525,5.044124e-05,4.5312086e-07,0.008983143,0,0.81624913,0.8081069,0.9545073
3868,64,math,math_template_1871,True,281,6.5538445,0.6317877,0.65423155,2224,0.0022145624,4.941623e-09,2.231422e-06,0,0.0049227346,0.030690739,1.5889563e-08
3869,64,natural_language,natural_template_1636,True,290,3.6014786,0.34718096,2.7128892,297,0.08287577,0.16784745,1.0,1,0.28821558,0.26337868,0.0012421026
3870,64,chat,chat_template_1855,True,278,2.8607724,0.2757772,1.4272538,304,0.043022115,6.024051e-06,0.0001400222,0,0.36909705,0.45181677,0.28532523
3871,64,natural_language,natural_template_764,True,293,5.5820203,0.5381043,3.1086164,7481,0.002100108,0.00016317943,0.077700496,0,0.14732367,0.14838366,0.000806341
3872,64,json_config,json_config_template_1819,True,283,4.196262,0.4045178,0.9571469,29941,0.103017606,0.005475526,0.05315136,0,0.21703339,0.1354141,0.000210657
3873,64,code,code_template_1457,True,377,5.2350726,0.5046587,0.00409144,849,0.0022742695,2.0521953e-09,9.0235363e-07,0,0.03246267,0.07560822,4.260467e-09
3874,64,math,math_template_1011,True,281,6.577733,0.6340906,0.7508294,16291,0.0015332765,2.9476377e-09,1.9224437e-06,0,0.004887482,0.031898636,2.3458263e-08
3875,64,math,math_template_274,True,267,5.2724743,0.5082642,2.485873,31174,0.0017082022,0.00075899035,0.44432116,1,0.1551741,0.056127675,0.00087359245
3876,64,chat,chat_template_1793,True,271,6.450922,0.62186605,2.95982,8494,0.00015066529,4.240791e-06,0.0281471,0,0.13044721,0.044037424,0.0005866552
3877,64,code,code_template_848,True,371,4.0129585,0.38684744,1.0525233,29922,0.059516598,8.39633e-07,1.4107543e-05,0,0.0037824018,0.38208008,7.426438e-05
3878,64,code,code_template_1004,True,360,6.8785563,0.6630898,0.06716207,263,0.0107984245,1.9129837e-08,1.7715397e-06,0,0.01553438,0.03843358,2.35301e-08
3879,64,code,code_template_553,True,371,4.0129585,0.38684744,1.0525233,338,0.005099916,2.987516e-08,5.8579712e-06,0,0.0037824018,0.38208008,7.426438e-05
3880,64,code,code_template_1187,True,375,6.283395,0.6057165,0.00045256608,462,0.0014656407,1.5024875e-07,0.00010251404,0,0.0002722945,0.07786284,8.262708e-10
3881,64,natural_language,natural_template_915,True,375,1.8307928,0.17648762,0.19420733,30724,0.000764025,4.763562e-08,6.234825e-05,0,0.70177805,0.69460636,0.96893275
3882,64,natural_language,natural_template_1595,True,381,4.0695877,0.39230648,3.0238013,30767,0.2880985,0.07002698,0.24306609,1,0.30704916,0.2880985,0.07002698
3883,64,natural_language,natural_template_652,True,294,4.78406,0.46118128,3.7285104,7483,0.0002378406,2.9211642e-06,0.012282025,0,0.29345006,0.22353065,0.091807656
3884,64,json_config,json_config_template_74,True,273,1.369665,0.1320351,0.0072871475,29955,0.7055745,0.999385,1.0,1,0.70618397,0.7055745,0.999385
3885,64,chat,chat_template_70,True,274,3.8292544,0.36913845,2.600028,319,0.010895186,0.002519492,0.23124819,1,0.49746993,0.31840402,0.49151617
3886,64,code,code_template_1198,True,371,4.0129585,0.38684744,1.0525233,29899,0.38208008,7.426438e-05,0.00019436864,0,0.0037824018,0.38208008,7.426438e-05
3887,64,math,math_template_1702,True,267,5.2744174,0.5084515,2.4805791,29906,0.0021136058,1.8301479e-06,0.0008658889,0,0.15519452,0.054938145,0.0008897319
3888,64,math,math_template_1873,True,268,4.5924277,0.44270802,0.67485034,263,0.119548485,1.878351e-05,0.00015712043,0,0.038062226,0.119548485,1.878351e-05
3889,64,math,math_template_1672,True,295,3.6052241,0.34754202,0.028257519,29889,0.39773563,0.00022275317,0.00056005333,0,0.059822477,0.39773563,0.00022275317
3890,64,json_config,json_config_template_1054,True,283,3.921917,0.37807107,0.9751289,29896,0.17380105,0.00023336051,0.0013426875,0,0.15901439,0.17380105,0.00023336051
3891,64,math,math_template_65,True,268,4.5924277,0.44270802,0.67485034,20511,0.0074073444,0.00015974908,0.021566309,1,0.038062226,0.119548485,1.878351e-05
3892,64,json_config,json_config_template_1557,True,367,3.0135646,0.2905063,1.0842904,29933,0.44759944,0.7983686,1.0,1,0.5474852,0.44759944,0.7983686
3893,64,code,code_template_1815,True,406,6.2377324,0.60131466,0.9713081,29898,0.013396012,1.2639785e-09,9.435484e-08,0,0.128236,0.10292695,0.5851561
3894,64,math,math_template_132,True,293,6.65038,0.64109373,0.9185653,4802,0.00047917425,1.1410955e-06,0.002381379,0,0.08163045,0.027849333,0.0025352396
3895,64,code,code_template_1722,True,376,6.333871,0.61058235,3.0057094,518,0.0142293805,7.958282e-05,0.005592852,0,0.09363294,0.06761992,5.971239e-06
3896,64,natural_language,natural_template_121,True,289,3.0944242,0.29830113,1.1112037,1135,0.23917793,0.0018466217,0.007720703,0,0.14835706,0.23917793,0.0018466217
3897,64,code,code_template_1582,True,375,6.283395,0.6057165,0.00045256608,12,0.002124181,1.10553815e-08,5.2045384e-06,0,0.0002722945,0.07786284,8.262708e-10
3898,64,natural_language,natural_template_516,True,292,4.260958,0.4107545,1.1118025,472,0.0052478234,0.0002580509,0.049172938,0,0.24221377,0.1677806,0.119824305
3899,64,math,math_template_1510,True,268,5.268195,0.5078517,2.5899496,232,0.03729808,0.1136858,1.0,1,0.16510758,0.055991046,0.0012240786
3900,64,natural_language,natural_template_1357,True,291,4.812673,0.46393958,3.4522305,411,0.008625156,0.00015071883,0.017474331,0,0.14547339,0.14029475,6.185488e-05
3901,64,natural_language,natural_template_1572,True,289,2.992787,0.28850335,0.7903935,29889,0.23484844,0.0039945845,0.017009202,0,0.11302736,0.23484844,0.0039945845
3902,64,math,math_template_102,True,265,2.6533618,0.2557829,0.7530862,31043,0.0067461664,0.003030364,0.44919792,0,0.59447384,0.5794616,0.7357352
3903,64,natural_language,natural_template_372,True,289,3.1880884,0.3073303,1.063335,565,0.016994439,0.0056637637,0.3332716,0,0.12847374,0.21029496,0.0014320238
3904,64,chat,chat_template_637,True,274,3.8292544,0.36913845,2.600028,1317,0.0011130134,0.011650013,1.0,1,0.49746993,0.31840402,0.49151617
3905,64,code,code_template_1529,True,360,6.8785563,0.6630898,0.06716207,2989,0.0003767896,7.8650436e-10,2.0873833e-06,0,0.01553438,0.03843358,2.35301e-08
3906,64,math,math_template_1126,True,267,5.2789783,0.50889117,2.6163235,231,0.03867516,0.002016795,0.052147042,0,0.16312224,0.055399608,0.0011137801
3907,64,natural_language,natural_template_1237,True,294,4.1594048,0.4009648,3.3577418,263,0.2916816,0.07890058,0.27050245,1,0.30788875,0.2916816,0.07890058
3908,64,natural_language,natural_template_1340,True,377,4.5556765,0.4391652,2.9356616,31041,0.04950512,0.13256228,1.0,1,0.302947,0.116005614,0.0597505
3909,64,math,math_template_982,True,268,5.2916155,0.5101094,2.5835264,31283,0.0005197566,2.170136e-06,0.004175293,0,0.16264248,0.054699544,0.0010155924
3910,64,math,math_template_752,True,295,3.7466233,0.36117283,0.045874454,448,0.0031978295,1.7540286e-05,0.0054850597,0,0.06754908,0.37397578,0.0005126023
3911,64,json_config,json_config_template_383,True,272,3.3520281,0.32313403,0.68851364,29941,0.02345548,0.0009832664,0.04192054,0,0.3975282,0.3018082,0.886971
3912,64,code,code_template_1151,True,399,2.6478925,0.25525567,0.00088233256,876,0.11771405,0.9999367,1.0,1,0.11777427,0.44079104,1.5807132e-07
3913,64,natural_language,natural_template_769,True,293,5.5159674,0.53173685,3.058972,29899,0.017954102,0.0038981047,0.21711498,0,0.17348377,0.16770284,0.0012028685
3914,64,json_config,json_config_template_1765,True,276,1.6980916,0.16369529,0.4884483,365,0.0014932381,7.901447e-07,0.0005291485,0,0.84040374,0.8298621,0.9437579
3915,64,natural_language,natural_template_70,True,381,3.8830068,0.37432015,3.6277373,30767,0.32368672,0.13479322,0.41643113,1,0.39520723,0.32368672,0.13479322
3916,64,natural_language,natural_template_1702,True,290,3.8210802,0.36835045,2.3620749,297,0.1033739,0.16715655,1.0,1,0.3345763,0.2008212,0.0035793483
3917,64,math,math_template_1481,True,268,4.5924277,0.44270802,0.67485034,5407,0.00027086854,5.0343e-08,0.00018585769,0,0.038062226,0.119548485,1.878351e-05
3918,64,json_config,json_config_template_1872,True,368,2.9561036,0.2849671,1.1249802,350,0.002195109,4.8184774e-07,0.00021950972,0,0.56612325,0.46303108,0.7874172
3919,64,code,code_template_1238,True,371,4.0129585,0.38684744,1.0525233,29899,0.38208008,7.426438e-05,0.00019436864,0,0.0037824018,0.38208008,7.426438e-05
3920,64,code,code_template_1852,True,377,5.2350726,0.5046587,0.00409144,372,0.00022343076,1.7944046e-12,8.031144e-09,0,0.03246267,0.07560822,4.260467e-09
3921,64,chat,chat_template_88,True,256,5.5775814,0.5376764,1.6378343,233,0.030301142,0.0021948458,0.072434425,0,0.07181895,0.057053983,0.0020299007
3922,64,natural_language,natural_template_1521,True,291,4.8320894,0.46581128,2.9622054,372,0.1459806,3.1839525e-05,0.00021810792,0,0.1254618,0.1459806,3.1839525e-05
3923,64,natural_language,natural_template_1887,True,291,4.691059,0.45221603,3.499183,338,0.025723897,0.0003982308,0.015480967,0,0.14249632,0.17038243,4.415972e-05
3924,64,chat,chat_template_244,True,258,2.6254659,0.25309375,0.11539658,30573,0.045452774,1.4434613e-06,3.1757387e-05,0,0.028709134,0.48108733,2.1046439e-05
3925,64,code,code_template_672,True,375,6.2727456,0.6046899,0.00074908265,3660,3.4258002e-05,9.545886e-11,2.786469e-06,0,0.0003330714,0.081219964,2.013286e-09
3926,64,math,math_template_1600,True,291,4.507496,0.43452063,1.021527,6942,0.0011535485,0.00062316057,0.54021186,1,0.2898978,0.19782329,0.74470365
3927,64,code,code_template_124,True,360,6.8785563,0.6630898,0.06716207,13136,0.005757447,3.0032252e-09,5.216245e-07,0,0.01553438,0.03843358,2.35301e-08
3928,64,math,math_template_346,True,267,5.273219,0.508336,2.5620291,31666,0.04703642,0.0014173433,0.03013289,0,0.16047518,0.054991145,0.0010532802
3929,64,code,code_template_1589,True,360,6.8785563,0.6630898,0.06716207,443,0.001592552,3.916944e-09,2.459539e-06,0,0.01553438,0.03843358,2.35301e-08
3930,64,natural_language,natural_template_828,True,295,3.1859627,0.3071254,2.9136047,297,0.23471169,0.15084097,0.6426649,1,0.6165676,0.23471169,0.15084097
3931,64,chat,chat_template_1324,True,258,2.6254659,0.25309375,0.11539658,30705,0.48108733,2.1046439e-05,4.374765e-05,0,0.028709134,0.48108733,2.1046439e-05
3932,64,json_config,json_config_template_1329,True,368,2.5958524,0.250239,0.9864629,29933,0.5567601,0.8381544,1.0,1,0.65905166,0.5567601,0.8381544
3933,64,code,code_template_94,True,360,6.8785563,0.6630898,0.06716207,2106,0.0010629424,2.0126363e-08,1.8934574e-05,0,0.01553438,0.03843358,2.35301e-08
3934,64,chat,chat_template_725,True,275,2.5721893,0.24795792,0.6162715,29892,0.076041974,0.0047043106,0.061864655,0,0.5797441,0.48060003,0.8825843
3935,64,natural_language,natural_template_1175,True,385,1.5160098,0.14614268,1.7982769,30631,0.78470224,0.73997104,0.94299597,1,0.79511243,0.78470224,0.73997104
3936,64,chat,chat_template_1638,True,275,2.7655973,0.26660237,0.50584555,29889,0.4235372,0.89151055,1.0,1,0.52706105,0.4235372,0.89151055
3937,64,natural_language,natural_template_368,True,291,4.6108084,0.4444799,3.321701,871,0.016049864,0.011706612,0.72939014,1,0.120602444,0.19400577,8.815424e-06
3938,64,code,code_template_498,True,371,4.0129585,0.38684744,1.0525233,29899,0.38208008,7.426438e-05,0.00019436864,0,0.0037824018,0.38208008,7.426438e-05
3939,64,natural_language,natural_template_1405,True,385,1.5160098,0.14614268,1.7982769,30419,0.0015813407,9.683032e-05,0.061233055,0,0.79511243,0.78470224,0.73997104
3940,64,natural_language,natural_template_590,True,389,1.5260212,0.14710778,0.066387355,234,0.0047799395,1.4594516e-06,0.00030532846,0,0.77304995,0.7670507,0.9922678
3941,64,chat,chat_template_867,True,275,2.7655973,0.26660237,0.50584555,29892,0.09524513,0.0025237093,0.02649699,0,0.52706105,0.4235372,0.89151055
3942,64,chat,chat_template_580,True,263,4.9983635,0.48184004,1.7045956,234,0.011254746,0.00060601835,0.053845584,0,0.18337315,0.06376248,0.0008956371
3943,64,json_config,json_config_template_1704,True,367,2.933961,0.28283253,1.115099,29928,0.010296793,0.005761169,0.559511,1,0.5727241,0.46972382,0.79077655
3944,64,math,math_template_865,True,268,4.5924277,0.44270802,0.67485034,8022,2.6429614e-05,5.672128e-07,0.02146126,0,0.038062226,0.119548485,1.878351e-05
3945,64,code,code_template_300,True,407,5.2184486,0.50305617,0.0012664343,0,0.0028966125,1.4810746e-11,5.1131264e-09,0,0.039028935,0.08498273,9.9838735e-11
3946,64,json_config,json_config_template_1332,True,368,1.3294802,0.12816131,0.011327659,29955,0.7089032,0.9990325,1.0,1,0.7098291,0.7089032,0.9990325
3947,64,code,code_template_1496,True,399,2.6478925,0.25525567,0.00088233256,1125,0.44079104,1.5807132e-07,3.5860828e-07,0,0.11777427,0.44079104,1.5807132e-07
3948,64,natural_language,natural_template_396,True,293,5.919426,0.5706301,2.433145,2971,0.0018502473,1.2348366e-05,0.0066739004,0,0.14380196,0.1105163,0.0018007269
3949,64,code,code_template_1079,True,360,6.8785563,0.6630898,0.06716207,13136,0.005757447,3.0032252e-09,5.216245e-07,0,0.01553438,0.03843358,2.35301e-08
3950,64,natural_language,natural_template_1141,True,291,4.721477,0.4551483,3.1825094,881,0.0056810677,1.1648227e-05,0.0020503588,0,0.12824923,0.16537787,9.963256e-06
3951,64,natural_language,natural_template_1400,True,381,4.0695877,0.39230648,3.0238013,30319,8.4296385e-05,2.3214284e-06,0.027538884,0,0.30704916,0.2880985,0.07002698
3952,64,chat,chat_template_779,True,276,3.9098625,0.37690902,0.7174641,29889,0.30383214,0.00011399685,0.0003751968,0,0.06471728,0.30383214,0.00011399685
3953,64,code,code_template_735,True,404,6.4538164,0.62214506,2.438744,731,0.0010563947,6.346512e-06,0.006007709,0,0.093962416,0.05099946,1.9583929e-06
3954,64,natural_language,natural_template_410,True,377,4.558345,0.43942243,2.2202454,30577,0.0054015103,0.00010027571,0.018564384,0,0.23711075,0.11822814,0.058860376
3955,64,json_config,json_config_template_1144,True,277,4.2469187,0.4094011,0.030661099,29955,0.04453505,6.3032877e-07,1.4153544e-05,0,0.0016565167,0.116421126,2.1157805e-06
3956,64,json_config,json_config_template_1582,True,281,1.8724043,0.18049896,0.41001442,26533,8.668962e-06,6.55661e-07,0.07563315,0,0.8174274,0.80903447,0.9511134
3957,64,math,math_template_1097,True,268,4.5924277,0.44270802,0.67485034,451,0.0045635323,8.285199e-07,0.00018155233,0,0.038062226,0.119548485,1.878351e-05
3958,64,natural_language,natural_template_702,True,291,4.778528,0.46064803,3.1982806,278,0.08728073,0.00017176513,0.0019679617,0,0.1409861,0.14846952,2.4552544e-05
3959,64,natural_language,natural_template_676,True,290,3.6969233,0.35638177,2.5578628,763,0.26288095,0.0025138762,0.009562793,0,0.30160362,0.26288095,0.0025138762
3960,64,math,math_template_1806,True,265,2.5884633,0.24952672,0.7877667,30780,0.59249204,0.71008134,1.0,1,0.607879,0.59249204,0.71008134
3961,64,chat,chat_template_15,True,271,6.5781994,0.63413554,3.3216763,6230,0.058156725,0.00370336,0.063678965,0,0.19744633,0.058156725,0.00370336
3962,64,json_config,json_config_template_87,True,366,4.309073,0.41539273,1.9850228,29933,0.14886208,0.025987789,0.17457628,0,0.34213474,0.14886208,0.025987789
3963,64,math,math_template_1812,True,293,6.63743,0.6398454,0.89857095,18445,0.0010673486,7.375354e-07,0.00069099764,0,0.08144651,0.02829037,0.0015318489
3964,64,json_config,json_config_template_333,True,369,1.3539054,0.13051589,0.0119659,29955,0.70180565,0.99891853,1.0,1,0.7026807,0.70180565,0.99891853
3965,64,natural_language,natural_template_1799,True,294,4.3714604,0.42140687,2.8109632,7592,1.8211409e-05,0.00028629805,1.0,1,0.26339948,0.26178804,0.05206032
3966,64,json_config,json_config_template_1848,True,368,2.9742923,0.28672045,1.081098,29907,0.013112809,0.0038958427,0.2971021,0,0.55768514,0.4586452,0.7964963
3967,64,math,math_template_814,True,267,5.277401,0.5087391,2.5993853,30946,0.0034667272,4.817092e-05,0.0138952155,0,0.16033873,0.05465406,0.001054364
3968,64,json_config,json_config_template_223,True,276,2.013285,0.19407979,0.37590206,29897,0.00069490616,5.9307254e-06,0.00853457,0,0.8005157,0.79241407,0.9558736
3969,64,json_config,json_config_template_1145,True,271,3.9034486,0.37629074,1.256298,29946,0.046465814,0.013935502,0.2999087,1,0.2408251,0.14424731,0.018317873
3970,64,math,math_template_385,True,268,4.5924277,0.44270802,0.67485034,27971,0.002661885,8.735143e-06,0.0032815628,0,0.038062226,0.119548485,1.878351e-05
3971,64,chat,chat_template_517,True,275,2.636546,0.25416186,0.664767,29889,0.46816674,0.8618037,1.0,1,0.56620884,0.46816674,0.8618037
3972,64,natural_language,natural_template_1803,True,291,4.718931,0.4549029,3.0776362,372,0.16373606,1.7185988e-05,0.00010496154,0,0.11664674,0.16373606,1.7185988e-05
3973,64,math,math_template_127,True,281,6.5978384,0.6360287,0.7470786,697,0.012269724,1.7364739e-06,0.0001415251,0,0.004874832,0.030014064,2.3820565e-08
3974,64,json_config,json_config_template_1108,True,278,3.9030724,0.37625447,0.968361,3568,1.1562745e-06,2.8692645e-10,0.00024814735,0,0.1548226,0.17506936,0.00020364365
3975,64,chat,chat_template_939,True,274,3.8149195,0.36775658,1.6408947,13,0.29088083,0.66199493,1.0,1,0.39916193,0.29088083,0.66199493
3976,64,natural_language,natural_template_1805,True,375,1.8307928,0.17648762,0.19420733,30495,0.10486987,0.00026737122,0.0025495521,0,0.70177805,0.69460636,0.96893275
3977,64,math,math_template_1056,True,293,6.3448343,0.61163926,0.7739287,382,0.002991674,4.2591117e-05,0.01423655,0,0.08415039,0.055791095,0.0016946635
3978,64,math,math_template_1354,True,265,2.6419086,0.25467885,0.7943638,234,0.009644962,2.7278809e-06,0.00028282963,0,0.5986116,0.5828898,0.7067052
3979,64,json_config,json_config_template_653,True,273,1.5825622,0.1525583,0.02069368,29955,0.62342614,0.9981336,1.0,1,0.6251374,0.62342614,0.9981336
3980,64,code,code_template_775,True,404,6.4571447,0.6224659,2.5737689,679,0.008067474,2.0479588e-06,0.0002538538,0,0.10525951,0.06572614,0.20059256
3981,64,code,code_template_1689,True,360,6.8785563,0.6630898,0.06716207,304,0.009236383,2.0600568e-09,2.2303718e-07,0,0.01553438,0.03843358,2.35301e-08
3982,64,json_config,json_config_template_178,True,278,3.7686331,0.36329457,1.1695046,29946,0.05300307,0.50160843,1.0,1,0.24601693,0.21460247,0.0007482691
3983,64,chat,chat_template_1303,True,275,2.778717,0.2678671,0.3634881,297,0.065487415,0.0033934982,0.05181909,0,0.49252105,0.43375638,0.940923
3984,64,chat,chat_template_1995,True,275,2.7655973,0.26660237,0.50584555,313,0.024081739,0.00031342107,0.013014886,0,0.52706105,0.4235372,0.89151055
3985,64,math,math_template_1478,True,266,2.5792332,0.24863695,0.7352625,233,0.03511664,2.8569793e-06,8.1356855e-05,0,0.60835373,0.59395295,0.748875
3986,64,code,code_template_27,True,376,6.2967114,0.60700023,0.8733913,7868,0.0003465068,1.0850906e-06,0.0031315133,0,0.031908732,0.068261795,0.00013041556
3987,64,code,code_template_179,True,360,6.8785563,0.6630898,0.06716207,2948,7.1108465e-05,1.8644666e-10,2.6220039e-06,0,0.01553438,0.03843358,2.35301e-08
3988,64,code,code_template_390,True,403,6.6801248,0.6439611,0.6862839,5281,0.00052388414,5.3231947e-08,0.00010161015,0,0.037993237,0.05179353,1.8468471e-08
3989,64,json_config,json_config_template_263,True,272,2.9848952,0.28774258,0.5284613,29933,0.19257767,0.9137134,1.0,1,0.25894877,0.27801836,0.004331676
3990,64,math,math_template_726,True,266,2.6175578,0.2523314,0.7733671,30780,0.58688647,0.7247623,1.0,1,0.6026059,0.58688647,0.7247623
3991,64,code,code_template_313,True,371,4.0129585,0.38684744,1.0525233,12801,9.252053e-06,1.7541275e-08,0.0018959333,0,0.0037824018,0.38208008,7.426438e-05
3992,64,math,math_template_1132,True,295,3.9534068,0.38110667,0.03837011,29892,0.09629024,0.0007523161,0.007813005,0,0.06840047,0.30126548,0.00036952522
3993,64,json_config,json_config_template_115,True,277,4.30188,0.41469932,0.031745583,29946,0.04451188,1.5720362e-06,3.531723e-05,0,0.001733309,0.11590692,2.0826094e-06
3994,64,math,math_template_568,True,293,6.307093,0.608001,0.80811465,995,0.008618941,5.682e-05,0.0065924576,0,0.08424475,0.059361726,0.0011728972
3995,64,code,code_template_976,True,399,2.6478925,0.25525567,0.00088233256,29933,0.0002952234,3.0724254e-10,1.0407119e-06,0,0.11777427,0.44079104,1.5807132e-07
3996,64,natural_language,natural_template_464,True,296,4.0349283,0.3889653,3.0422502,2788,0.043750353,0.007797143,0.17821898,0,0.40663278,0.218738,0.06477663
3997,64,natural_language,natural_template_168,True,292,4.2172184,0.406538,1.2689306,310,0.0047791554,0.000105610336,0.022098117,0,0.25421906,0.17518213,0.11313293
3998,64,chat,chat_template_1212,True,258,2.7188246,0.26209348,0.091033235,30705,0.45508265,9.457882e-05,0.00020782779,0,0.038942598,0.45508265,9.457882e-05
